player_id,player_name,position,age,birth_year,draft_year,draft_round,draft_pick,draft_ovr,height,weight,season,season_type,team,conference,division,shotgun,no_huddle,qb_dropback,qb_scramble,pass_attempts,complete_pass,incomplete_pass,passing_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,receptions,targets,passing_air_yards,receiving_air_yards,receiving_touchdown,pass_attempts_redzone,complete_pass_redzone,pass_touchdown_redzone,pass_attempts_gtg,complete_pass_gtg,pass_touchdown_gtg,receptions_redzone,targets_redzone,receiving_touchdown_redzone,receptions_gtg,targets_gtg,receiving_touchdown_gtg,rush_attempts_redzone,rush_touchdown_redzone,rush_attempts_gtg,rush_touchdown_gtg,offense_snaps,team_offense_snaps,total_tds,touches,total_yards,depth_team,games_missed,offense_pct,age2,years_exp,games_played_season,games_played_career,season_shotgun,season_no_huddle,season_qb_dropback,season_qb_scramble,season_pass_attempts,season_complete_pass,season_incomplete_pass,season_passing_yards,season_receiving_yards,season_yards_after_catch,season_rush_attempts,season_rushing_yards,season_tackled_for_loss,season_first_down_pass,season_first_down_rush,season_third_down_converted,season_third_down_failed,season_fourth_down_converted,season_fourth_down_failed,season_rush_touchdown,season_pass_touchdown,season_safety,season_interception,season_fumble,season_fumble_lost,season_fumble_forced,season_fumble_not_forced,season_fumble_out_of_bounds,season_receptions,season_targets,season_passing_air_yards,season_receiving_air_yards,season_receiving_touchdown,season_pass_attempts_redzone,season_complete_pass_redzone,season_pass_touchdown_redzone,season_pass_attempts_gtg,season_complete_pass_gtg,season_pass_touchdown_gtg,season_receptions_redzone,season_targets_redzone,season_receiving_touchdown_redzone,season_receptions_gtg,season_targets_gtg,season_receiving_touchdown_gtg,season_rush_attempts_redzone,season_rush_touchdown_redzone,season_rush_attempts_gtg,season_rush_touchdown_gtg,season_fantasy_points_ppr,season_fantasy_points_standard,season_offense_snaps,season_team_offense_snaps,season_total_tds,season_touches,season_total_yards,season_average_pass_touchdown_redzone,career_average_pass_touchdown_redzone,season_average_pass_attempts_gtg,career_average_pass_attempts_gtg,season_average_complete_pass_gtg,career_average_complete_pass_gtg,season_average_pass_touchdown_gtg,career_average_pass_touchdown_gtg,season_average_receptions_redzone,career_average_receptions_redzone,season_average_targets_redzone,career_average_targets_redzone,season_average_receiving_touchdown_redzone,career_average_receiving_touchdown_redzone,season_average_receptions_gtg,career_average_receptions_gtg,season_average_targets_gtg,career_average_targets_gtg,season_average_receiving_touchdown_gtg,career_average_receiving_touchdown_gtg,season_average_rush_attempts_redzone,career_average_rush_attempts_redzone,season_average_rush_touchdown_redzone,career_average_rush_touchdown_redzone,season_average_rush_attempts_gtg,career_average_rush_attempts_gtg,season_average_rush_touchdown_gtg,career_average_rush_touchdown_gtg,season_average_fantasy_points_ppr,career_average_fantasy_points_ppr,season_average_fantasy_points_standard,career_average_fantasy_points_standard,season_average_offense_snaps,career_average_offense_snaps,season_average_team_offense_snaps,career_average_team_offense_snaps,season_average_total_tds,career_average_total_tds,season_average_touches,career_average_touches,season_average_total_yards,career_average_total_yards,season_comp_pct,season_int_pct,season_pass_touchdown_pct,season_ypa,season_rec_td_pct,season_yptarget,season_ypr,season_rush_td_pct,season_ypc,season_td_pct,season_yptouch,season_pass_ypg,season_rec_ypg,season_rush_ypg,season_ypg,season_average_ppr_ppg,season_average_standard_ppg,career_comp_pct,career_int_pct,career_pass_touchdown_pct,career_ypa,career_rec_td_pct,career_yptarget,career_ypr,career_rush_td_pct,career_ypc,career_td_pct,career_yptouch,career_pass_ypg,career_rec_ypg,career_rush_ypg,career_ypg,career_average_ppr_ppg,career_average_standard_ppg,passer_rating,adot,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,td_pct,yptouch,,,,,,
00-0030287,Andre Ellington,RB,27,1989,2013,6,19,187,69,200,2016,REG,ARI,NFC,West,22,0,19,0,0,0,0,0,85,72,34,96,5,4,4,4,7,0,0,0,0,0,0,0,0,0,0,0,12,19,0,56,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,144,940,0,46,181,3,3,0.15319148936170213,27,3,13,50,22,0,19,0,0,0,0,0,85,72,34,96,5,4,4,4,7,0,0,0,0,0,0,0,0,0,0,0,12,19,0,56,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,30.1,18.1,144,940,0,3.54,13.92,0,0,0,0,0,0,0,0,0,2.67,0.08,5,0,0.33,0,0.33,0,1,0,0.33,0.46,13.67,0,2,0.08,3.33,0,1.33,2.32,147.53,1.39,110.2,11.08,430,72.31,1137.67,0,5,3.54,170,13.92,898.67,,,,,0,4.47,7.08,0,2.82,0,3.93,0,6.54,7.38,1.07,2.32,1.39,,,,,0.018,6.13,8.92,0.023,4.26,0.03,5.29,0,19.98,33.94,1.08,8.85,6.61,0,2.947,,,,,0,4.47,2.95,7.08,0,2.82,0,3.93,,,,,,
00-0030287,Andre Ellington,RB,28,1989,2013,6,19,187,69,200,2017,REG,ARI,NFC,West,47,3,50,0,0,0,0,0,297,203,15,53,2,13,3,4,16,0,0,1,0,0,1,0,0,0,0,0,33,49,0,172,0,0,0,0,0,0,0,2,4,0,0,1,0,2,1,1,1,246,593,1,48,350,3,5,0.4148397976391231,28,4,11,61,57,4,59,0,0,0,0,0,369,233,20,55,5,16,3,5,18,0,0,1,0,0,1,0,0,0,0,0,39,58,0,260,0,0,0,0,0,0,0,2,4,0,0,1,0,4,1,2,1,85.39999999999999,46.4,310,791,0.09,5.36,38.55,0,0,0,0,0,0,0,0,0.18,2.5,0.36,4.75,0,0.25,0,0.25,0.09,1,0,0.25,0.36,11.25,0.09,1.75,0.18,3,0.09,1.25,7.76,132,4.22,94.25,28.18,400,71.91,1051,0.09,4,5.36,142.25,38.55,780,,,,,0,6.36,9.46,0.05,2.75,0.02,7.19,0,33.55,5,3.5,7.76,4.22,,,,,0.014,6.19,9.06,0.024,4.19,0.03,5.48,0,22.43,28.72,0.84,8.66,6.18,0,3.51,,0,,,0,6.06,3.51,9,0.067,3.53,0.02,7.29,,,,,,
00-0030287,Andre Ellington,RB,28,1989,2013,6,19,187,69,200,2017,REG,HOU,AFC,South,10,1,9,0,0,0,0,0,72,30,5,2,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6,9,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,64,198,0,11,74,3,5,0.32323232323232326,28,4,11,61,57,4,59,0,0,0,0,0,369,233,20,55,5,16,3,5,18,0,0,1,0,0,1,0,0,0,0,0,39,58,0,260,0,0,0,0,0,0,0,2,4,0,0,1,0,4,1,2,1,85.39999999999999,46.4,310,791,0.09,5.36,38.55,0,0,0,0,0,0,0,0,0.18,2.5,0.36,4.75,0,0.25,0,0.25,0.09,1,0,0.25,0.36,11.25,0.09,1.75,0.18,3,0.09,1.25,7.76,132,4.22,94.25,28.18,400,71.91,1051,0.09,4,5.36,142.25,38.55,780,,,,,0,6.36,9.46,0.05,2.75,0.02,7.19,0,33.55,5,3.5,7.76,4.22,,,,,0.014,6.19,9.06,0.024,4.19,0.03,5.48,0,22.43,28.72,0.84,8.66,6.18,0,9.778,,,,,0,8,9.78,12,0,0.4,0,6.73,,,,,,
00-0022044,Andre Johnson,WR,31,1981,2003,1,3,3,75,229,2012,REG,HOU,AFC,South,59,3,163,0,0,0,0,0,1598,548,0,0,0,79,0,17,14,1,1,0,4,0,5,0,0,0,0,0,112,158,0,1848,4,0,0,0,0,0,0,4,7,2,1,1,1,0,0,0,0,976,1127,8,112,1598,1,0,0.8660159716060337,31,9,16,16,59,3,163,0,0,0,0,0,1598,548,0,0,0,79,0,17,14,1,1,0,4,0,5,0,0,0,0,0,112,158,0,1848,4,0,0,0,0,0,0,4,7,2,1,1,1,0,0,0,0,285.8,173.8,976,1127,0.5,7,99.88,0,0,0,0,0,0,0,0,0.25,0.44,0.44,0.78,0.12,0.22,0.06,0.11,0.06,0.11,0.06,0.11,0,0,0,0,0,0,0,0,17.86,31.76,10.86,19.31,61,108.44,70.44,125.22,0.5,0.89,7,12.44,99.88,177.56,,,,,0.025,10.11,14.27,,,0.07,14.27,0,99.88,0,6.24,17.86,10.86,,,,,0.025,10.11,14.27,,,0.07,14.27,0,99.88,0,6.24,17.86,10.86,0,11.696,,0,0,,0.025,10.11,11.7,14.27,,,0.07,14.27,,,,,,
00-0022044,Andre Johnson,WR,32,1981,2003,1,3,3,75,229,2013,REG,HOU,AFC,South,115,11,181,0,0,0,0,0,1407,405,0,0,0,69,0,21,30,0,2,0,5,0,8,0,0,0,0,0,109,173,0,2004,5,0,0,0,0,0,0,7,18,3,3,3,2,0,0,0,0,994,1121,10,109,1407,1,0,0.8867082961641392,32,10,16,32,115,11,181,0,0,0,0,0,1407,405,0,0,0,69,0,21,30,0,2,0,5,0,8,0,0,0,0,0,109,173,0,2004,5,0,0,0,0,0,0,7,18,3,3,3,2,0,0,0,0,263.7,154.7,994,1121,0.62,6.81,87.94,0,0,0,0,0,0,0,0,0.44,1.1,1.12,2.5,0.19,0.5,0.19,0.4,0.19,0.4,0.12,0.3,0,0,0,0,0,0,0,0,16.48,54.95,9.67,32.85,62.12,197,70.06,224.8,0.62,1.8,6.81,22.1,87.94,300.5,,,,,0.029,8.13,12.91,,,0.09,12.91,0,87.94,0,5.5,16.48,9.67,,,,,0.027,9.08,13.6,,,0.08,13.59,0,93.91,0,2.93,17.17,10.27,0,11.584,,0,0,,0.029,8.13,11.58,12.91,,,0.09,12.91,,,,,,
00-0022044,Andre Johnson,WR,33,1981,2003,1,3,3,75,229,2014,REG,HOU,AFC,South,101,7,138,0,0,0,0,0,843,349,0,0,0,43,0,11,24,1,1,0,3,0,2,3,3,3,0,0,79,136,0,1264,3,0,0,0,0,0,0,12,26,3,3,7,2,0,0,0,0,868,978,6,79,843,1,2,0.8875255623721882,33,11,14,46,101,7,138,0,0,0,0,0,843,349,0,0,0,43,0,11,24,1,1,0,3,0,2,3,3,3,0,0,79,136,0,1264,3,0,0,0,0,0,0,12,26,3,3,7,2,0,0,0,0,168.3,89.3,868,978,0.43,5.64,60.21,0,0,0,0,0,0,0,0,0.86,2.09,1.86,4.64,0.21,0.73,0.21,0.64,0.5,1,0.14,0.45,0,0,0,0,0,0,0,0,12.02,65.25,6.38,37.98,62,258,69.86,293.27,0.43,2.18,5.64,27.27,60.21,349.82,,,,,0.022,6.2,10.67,,,0.08,10.68,0,60.21,0,4.3,12.02,6.38,,,,,0.026,8.24,12.83,,,0.08,12.83,0,83.65,0,1.82,15.6,9.08,0,9.294,,0,0,,0.022,6.2,9.29,10.67,,,0.08,10.67,,,,,,
00-0022044,Andre Johnson,WR,34,1981,2003,1,3,3,75,229,2015,REG,IND,AFC,South,62,12,78,0,0,0,0,0,503,147,0,0,0,31,0,6,8,1,1,0,4,0,3,0,0,0,0,0,41,74,0,792,4,0,0,0,0,0,0,5,11,4,2,2,2,0,0,0,0,707,1097,8,41,503,1,0,0.6444849589790337,34,12,16,62,62,12,78,0,0,0,0,0,503,147,0,0,0,31,0,6,8,1,1,0,4,0,3,0,0,0,0,0,41,74,0,792,4,0,0,0,0,0,0,5,11,4,2,2,2,0,0,0,0,109.30000000000001,68.3,707,1097,0.5,2.56,31.44,0,0,0,0,0,0,0,0,0.31,2.33,0.69,5.17,0.25,1,0.12,0.75,0.12,1.08,0.12,0.58,0,0,0,0,0,0,0,0,6.83,68.92,4.27,40.51,44.19,295.42,68.56,360.25,0.5,2.67,2.56,28.42,31.44,362.58,,,,,0.054,6.8,12.27,,,0.2,12.28,0,31.44,0,1.96,6.83,4.27,,,,,0.03,8.04,12.76,,,0.09,12.76,0,70.18,0,1.13,13.34,7.84,0,10.703,,0,0,,0.054,6.8,10.7,12.27,,,0.2,12.27,,,,,,
00-0022044,Andre Johnson,WR,35,1981,2003,1,3,3,75,229,2016,REG,TEN,AFC,South,21,5,23,0,0,0,0,0,85,15,0,0,0,4,0,3,6,1,1,0,2,0,0,0,0,0,0,0,9,23,0,268,2,0,0,0,0,0,0,2,3,2,1,1,1,0,0,0,0,172,418,4,9,85,2,10,0.41148325358851673,35,13,6,68,21,5,23,0,0,0,0,0,85,15,0,0,0,4,0,3,6,1,1,0,2,0,0,0,0,0,0,0,9,23,0,268,2,0,0,0,0,0,0,2,3,2,1,1,1,0,0,0,0,29.5,20.5,172,418,0.67,1.5,14.17,0,0,0,0,0,0,0,0,0.33,2.31,0.5,5,0.33,1.08,0.17,0.77,0.17,1.08,0.17,0.62,0,0,0,0,0,0,0,0,4.92,65.89,3.42,38.97,28.67,285.92,69.67,364.69,0.67,2.77,1.5,26.92,14.17,341.23,,,,,0.087,3.7,9.44,,,0.45,9.45,0,14.17,0,2.36,4.92,3.42,,,,,0.032,7.87,12.67,,,0.1,12.67,0,65.24,0,0.96,12.6,7.45,0,11.652,,,0,,0.087,3.7,11.65,9.44,,,0.44,9.44,,,,,,
00-0027691,Andre Roberts,WR,24,1988,2010,3,24,88,71,195,2012,REG,ARI,NFC,West,77,6,114,0,0,0,0,0,759,221,4,29,1,40,2,7,25,2,1,0,5,0,2,1,0,1,0,1,64,112,0,1091,5,0,0,0,0,0,0,4,8,4,1,1,1,0,0,0,0,838,998,10,68,788,2,1,0.8396793587174348,24,2,15,15,77,6,114,0,0,0,0,0,759,221,4,29,1,40,2,7,25,2,1,0,5,0,2,1,0,1,0,1,64,112,0,1091,5,0,0,0,0,0,0,4,8,4,1,1,1,0,0,0,0,168.8,104.8,838,998,0.67,4.53,52.53,0,0,0,0,0,0,0,0,0.27,2,0.53,4,0.27,2,0.07,0.5,0.07,0.5,0.07,0.5,0,0,0,0,0,0,0,0,11.25,84.4,6.99,52.4,55.87,419,66.53,499,0.67,5,4.53,34,52.53,394,,,,,0.045,6.78,11.86,0,7.25,0.15,11.6,0,50.6,1.93,3.5,11.25,6.99,,,,,0.045,6.78,11.86,0,7.25,0.15,11.6,0,50.6,1.93,3.5,11.25,6.99,0,9.741,,0,0,,0.045,6.78,9.74,11.86,0,7.25,0.15,11.59,,,,,,
00-0027691,Andre Roberts,WR,25,1988,2010,3,24,88,71,195,2013,REG,ARI,NFC,West,64,3,76,0,0,0,0,0,471,113,0,0,0,22,0,14,20,0,0,0,2,0,2,0,0,0,0,0,43,74,0,850,2,0,0,0,0,0,0,2,6,1,0,2,0,0,0,0,0,605,1084,4,43,471,2,0,0.5581180811808119,25,3,16,31,64,3,76,0,0,0,0,0,471,113,0,0,0,22,0,14,20,0,0,0,2,0,2,0,0,0,0,0,43,74,0,850,2,0,0,0,0,0,0,2,6,1,0,2,0,0,0,0,0,98.1,55.099999999999994,605,1084,0.25,2.69,29.44,0,0,0,0,0,0,0,0,0.12,2,0.38,4.67,0.06,1.67,0,0.33,0.12,1,0,0.33,0,0,0,0,0,0,0,0,6.13,88.97,3.44,53.3,37.81,481,67.75,694,0.25,4.67,2.69,37,29.44,419.67,,,,,0.027,6.36,10.95,,,0.09,10.94,0,29.44,0,1.84,6.13,3.44,,,,,0.038,6.61,11.5,0,7.25,0.13,11.34,0,39.68,0.94,1.31,8.61,5.16,0,11.486,,0,0,,0.027,6.36,11.49,10.95,,,0.09,10.95,,,,,,
00-0027691,Andre Roberts,WR,26,1988,2010,3,24,88,71,195,2014,REG,WAS,NFC,East,72,4,73,0,0,0,0,0,453,207,2,21,0,28,1,15,18,0,0,0,2,0,6,1,1,1,0,0,36,67,0,733,2,0,0,0,0,0,0,7,10,2,0,0,0,0,0,0,0,696,1054,4,38,474,2,0,0.6603415559772297,26,4,16,47,72,4,73,0,0,0,0,0,453,207,2,21,0,28,1,15,18,0,0,0,2,0,6,1,1,1,0,0,36,67,0,733,2,0,0,0,0,0,0,7,10,2,0,0,0,0,0,0,0,80.4,44.4,696,1054,0.25,2.38,29.62,0,0,0,0,0,0,0,0,0.44,3.25,0.62,6,0.12,1.75,0,0.25,0,0.75,0,0.25,0,0,0,0,0,0,0,0,5.03,86.82,2.78,51.08,43.5,534.75,65.88,784,0.25,4.5,2.38,37.25,29.62,433.25,,,,,0.03,6.76,12.58,0,10.5,0.11,12.45,0,28.31,1.31,1.85,5.03,2.78,,,,,0.036,6.65,11.77,0,8.33,0.12,11.63,0,35.81,1.06,0.78,7.39,4.35,0,10.94,,0,0,,0.03,6.76,10.94,12.58,0,10.5,0.11,12.47,,,,,,
00-0027691,Andre Roberts,WR,27,1988,2010,3,24,88,71,195,2015,REG,WAS,NFC,East,19,3,21,0,0,0,0,0,135,38,0,0,0,5,0,2,6,0,0,0,0,0,0,0,0,0,0,0,11,21,0,246,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,230,477,0,11,135,2,9,0.48218029350104824,27,5,7,54,19,3,21,0,0,0,0,0,135,38,0,0,0,5,0,2,6,0,0,0,0,0,0,0,0,0,0,0,11,21,0,246,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,24.5,13.5,230,477,0,1.57,19.29,0,0,0,0,0,0,0,0,0.14,2.8,0.57,5.6,0,1.4,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0,0,3.5,74.36,1.93,43.56,32.86,473.8,68.14,722.6,0,3.6,1.57,32,19.29,373.6,,,,,0,6.43,12.27,,,0,12.29,0,19.29,0,2.76,3.5,1.93,,,,,0.033,6.64,11.81,0,8.33,0.11,11.69,0,33.67,0.93,0.64,6.89,4.03,0,11.714,,,,,0,6.43,11.71,12.27,,,0,12.27,,,,,,
00-0027691,Andre Roberts,WR,28,1988,2010,3,24,88,71,195,2016,REG,DET,NFC,North,23,2,25,0,0,0,0,0,188,63,0,0,0,9,0,1,2,1,0,0,1,0,0,0,0,0,0,0,14,25,0,359,1,0,0,0,0,0,0,2,3,1,1,1,1,0,0,0,0,227,835,2,14,188,2,3,0.2718562874251497,28,6,13,67,23,2,25,0,0,0,0,0,188,63,0,0,0,9,0,1,2,1,0,0,1,0,0,0,0,0,0,0,14,25,0,359,1,0,0,0,0,0,0,2,3,1,1,1,1,0,0,0,0,38.8,24.8,227,835,0.15,1.08,14.46,0,0,0,0,0,0,0,0,0.15,2.67,0.23,5.17,0.08,1.33,0.08,0.33,0.08,0.67,0.08,0.33,0,0,0,0,0,0,0,0,2.98,68.43,1.91,40.43,17.46,432.67,64.23,741.33,0.15,3.33,1.08,29,14.46,342.67,,,,,0.04,7.52,13.43,,,0.14,13.39,0,14.46,0,1.11,2.98,1.91,,,,,0.033,6.71,11.94,0,8.33,0.12,11.8,0,29.94,0.75,0.46,6.13,3.62,0,14.36,,,0,,0.04,7.52,14.36,13.43,,,0.14,13.43,,,,,,
00-0027691,Andre Roberts,WR,29,1988,2010,3,24,88,71,195,2017,REG,ATL,NFC,South,3,2,4,0,0,0,0,0,12,7,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,281,0,1,12,2,12,0.039145907,29,7,4,71,3,2,4,0,0,0,0,0,12,7,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.2,1.2,11,281,0,0.25,3,0,0,0,0,0,0,0,0,0,2.29,0.25,4.57,0,1.14,0,0.29,0,0.57,0,0.29,0,0,0,0,0,0,0,0,0.55,58.97,0.3,34.83,2.75,372.43,70.25,675.57,0,2.86,0.25,25,3,295.43,,,,,0,3,12,,,0,12,0,3,0,0.75,0.55,0.3,,,,,0.033,6.66,11.94,0,8.33,0.11,11.84,0,28.42,0.7,0.41,5.81,3.43,0,5,,,,,0,3,5,12,,,0,12,,,,,,
00-0027691,Andre Roberts,WR,30,1988,2010,3,24,88,71,195,2018,REG,NYJ,AFC,East,16,0,18,0,0,0,0,0,79,17,2,20,0,4,1,1,8,0,0,0,1,0,2,0,0,0,0,0,10,16,0,153,1,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,154,447,2,12,99,1,9,0.34451901565995524,30,8,7,78,16,0,18,0,0,0,0,0,79,17,2,20,0,4,1,1,8,0,0,0,1,0,2,0,0,0,0,0,10,16,0,153,1,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,21.9,11.899999999999999,154,447,0.29,1.71,14.14,0,0,0,0,0,0,0,0,0.43,2.38,0.57,4.5,0.14,1.12,0,0.25,0,0.5,0,0.25,0,0,0,0,0,0,0,0,3.13,54.34,1.7,31.96,22,345.12,63.86,647,0.29,2.75,1.71,23.38,14.14,270.88,,,,,0.062,4.94,7.9,0,10,0.17,8.27,0,11.29,2.86,2.02,3.13,1.7,,,,,0.034,6.57,11.72,0,8.75,0.12,11.58,0,26.88,0.9,0.36,5.57,3.28,0,9.562,,0,0,,0.062,4.94,9.56,7.9,0,10,0.17,8.25,,,,,,
00-0027691,Andre Roberts,WR,31,1988,2010,3,24,88,71,195,2019,REG,BUF,AFC,East,5,0,7,0,0,0,0,0,20,5,1,7,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,7,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,330,0,4,27,2,11,0.17272727272727273,31,9,5,83,5,0,7,0,0,0,0,0,20,5,1,7,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,7,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.7,2.6999999999999997,57,330,0,0.8,5.4,0,0,0,0,0,0,0,0,0,2.11,0,4,0,1,0,0.22,0,0.44,0,0.22,0.2,0.11,0,0,0,0,0,0,1.14,48.93,0.54,28.71,11.4,313.11,66,611.78,0,2.44,0.8,21.22,5.4,243.78,,,,,0,2.86,6.67,0,7,0,6.75,0,4,1.4,1.08,1.14,0.54,,,,,0.034,6.49,11.63,0,8.56,0.12,11.49,0,25.51,0.93,0.32,5.31,3.11,0,15.571,,,,,0,2.86,15.57,6.67,0,7,0,6.75,,,,,,
00-0027691,Andre Roberts,WR,32,1988,2010,3,24,88,71,195,2020,REG,BUF,AFC,East,6,0,5,0,0,0,0,0,34,5,1,-3,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,4,0,48,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,41,206,0,5,31,1,13,0.19902912621359223,32,10,3,86,6,0,5,0,0,0,0,0,34,5,1,-3,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,4,0,48,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,5.1,1.0999999999999999,41,206,0,1.67,10.33,0,0,0,0,0,0,0,0,0.33,2,0.33,3.7,0,0.9,0.33,0.3,0.33,0.5,0,0.2,0,0.1,0,0,0,0,0,0,1.7,44.55,0.37,25.95,13.67,285.9,68.67,571.2,0,2.2,1.67,19.6,10.33,222.5,,,,,0,8.5,8.5,0,-3,0,6.19,0,11.33,-1,3.44,1.7,0.37,,,,,0.033,6.52,11.56,0,7.4,0.11,11.35,0,25.01,0.86,0.3,5.18,3.02,0,12,,0,,,0,8.5,12,8.5,0,-3,0,6.2,,,,,,
00-0027691,Andre Roberts,WR,33,1988,2010,3,24,88,71,195,2021,REG,HOU,AFC,South,2,0,2,0,0,0,0,0,35,16,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,61,0,1,35,3,14,0.36065573770491804,33,11,3,89,2,0,2,0,0,0,0,0,35,16,2,10,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,2.5,24,261,0,1,15,0,0,0,0,0,0,0,0,0,1.82,0,3.36,0,0.82,0,0.27,0,0.45,0,0.18,0.33,0.18,0,0,0,0,0,0,1.17,40.82,0.83,23.82,8,262.09,87,543,0,2,1,18.09,15,206.36,,,,,0,35,35,0,5,0,15,0,11.67,3.33,5,1.17,0.83,,,,,0.033,6.6,11.69,0,7,0.11,11.39,0,24.56,0.94,0.29,5.04,2.94,0,29,,0,,,0,35,29,35,,,0,35,,,,,,
00-0027691,Andre Roberts,WR,33,1988,2010,3,24,88,71,195,2021,REG,LAC,AFC,West,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,200,0,2,10,3,14,0.01,33,11,3,89,2,0,2,0,0,0,0,0,35,16,2,10,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,2.5,24,261,0,1,15,0,0,0,0,0,0,0,0,0,1.82,0,3.36,0,0.82,0,0.27,0,0.45,0,0.18,0.33,0.18,0,0,0,0,0,0,1.17,40.82,0.83,23.82,8,262.09,87,543,0,2,1,18.09,15,206.36,,,,,0,35,35,0,5,0,15,0,11.67,3.33,5,1.17,0.83,,,,,0.033,6.6,11.69,0,7,0.11,11.39,0,24.56,0.94,0.29,5.04,2.94,0,,,,,,,,,,0,5,0,5,,,,,,
00-0031055,Andre Williams,RB,22,1992,2014,4,13,113,72,220,2014,REG,NYG,NFC,East,69,65,37,0,0,0,0,0,130,147,217,721,24,6,30,8,4,0,1,7,0,0,0,1,0,1,0,0,18,37,0,-22,0,0,0,0,0,0,0,2,5,0,1,1,0,38,6,11,6,519,1129,7,235,851,2,0,0.45969884853852966,22,0,16,16,69,65,37,0,0,0,0,0,130,147,217,721,24,6,30,8,4,0,1,7,0,0,0,1,0,1,0,0,18,37,0,-22,0,0,0,0,0,0,0,2,5,0,1,1,0,38,6,11,6,145.1,127.1,519,1129,0.44,14.69,53.19,0,,0,,0,,0,,0.12,,0.31,,0,,0.06,,0.06,,0,,2.38,,0.38,,0.69,,0.38,,9.07,,7.94,,32.44,,70.56,,0.44,,14.69,,53.19,,,,,,0,3.51,7.22,0.032,3.32,0.03,3.62,0,8.12,45.06,3.32,9.07,7.94,,,,,0,3.51,7.22,0.032,3.32,0.03,3.62,0,8.12,45.06,3.32,9.07,7.94,0,-0.595,,,,,0,3.51,-0.59,7.22,0.032,3.32,0.03,3.62,,,,,,
00-0031055,Andre Williams,RB,23,1992,2014,4,13,113,72,220,2015,REG,NYG,NFC,East,21,36,3,0,0,0,0,0,7,3,89,257,14,0,11,2,4,0,0,1,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,8,1,157,1113,1,90,264,2,0,0.14106019766397124,23,1,16,32,21,36,3,0,0,0,0,0,7,3,89,257,14,0,11,2,4,0,0,1,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,8,1,33.4,32.4,157,1113,0.06,5.62,16.5,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,0,1,0,0,0.75,50,0.06,7,0.5,19,0.06,7,2.09,178.5,2.02,159.5,9.81,676,69.56,2242,0.06,8,5.62,325,16.5,1115,,,,,0,2.33,7,0.011,2.89,0.01,2.94,0,0.44,16.06,1.03,2.09,2.02,,,,,0,3.42,7.21,0.026,3.2,0.02,3.43,0,4.28,30.56,1.09,5.58,4.98,0,2,,,,,0,2.33,2,7,0.011,2.89,0.01,2.93,,,,,,
